transaction_time;customer;product_name;category_name;quantity;unit_price
2018-04-16 14:39:17;sven_ottlieb.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;20;21.0
2018-04-16 14:54:38;horst_kloss.fejkmejl@gmail.com;Konbu;Seafood;77;6.0
2018-04-16 15:01:59;horst_kloss.fejkmejl@gmail.com;Gula Malacca;Condiments;50;19.45
2018-04-16 15:30:00;jytte_petersen.fejkmejl@gmail.com;Sirop d'érable;Condiments;20;
2018-04-16 15:32:05;ann_devon.fejkmejl@gmail.com;Maxilaku;Confections;30;20.0
2018-04-16 15:38:23;manuel_pereira.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;4;34.8
2018-04-16 15:43:37;yoshi_latimer.fejkmejl@gmail.com;Röd Kaviar;Seafood;30;15.0
2018-04-16 15:46:44;pascale_cartrain.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;15;38.0
2018-04-16 15:47:11;victoria_ashworth.fejkmejl@gmail.com;Geitost;Dairy Products;15;2.5
2018-04-16 16:02:07;palle_ibsen.fejkmejl@gmail.com;Boston Crab Meat;Seafood;50;18.4
2018-04-16 16:20:44;patricia_mckenna.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;2;14.0
2018-04-16 16:21:24;peter_franken.fejkmejl@gmail.com;Gravad lax;Seafood;28;26.0
2018-04-16 16:21:31;jose_pavarotti.fejkmejl@gmail.com;Konbu;Seafood;28;6.0
2018-04-16 16:34:46;patricio_simpson.fejkmejl@gmail.com;Borówka Basia;Luxury;1;21.37
2018-04-16 16:37:16;maria_larsson.fejkmejl@gmail.com;Zaanse koeken;Confections;30;
2018-04-16 16:42:07;roland_mendel.fejkmejl@gmail.com;Chartreuse verte;Beverages;130;18.0
2018-04-16 16:42:49;hari_kumar.fejkmejl@gmail.com;Maxilaku;Confections;4;20.0
2018-04-16 17:03:27;karl_jablonski.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;5;45.6
2018-04-16 17:05:56;mario_pontes.fejkmejl@gmail.com;Borówka Basia;Luxury;10;21.37
2018-04-16 17:06:57;henriette_pfalzheim.fejkmejl@gmail.com;Pavlova;Confections;30;17.45
2018-04-16 17:10:35;carlos_gonzález.fejkmejl@gmail.com;Konbu;Seafood;10;6.0
2018-04-16 17:21:50;georg_pipps.fejkmejl@gmail.com;Sirop d'érable;Condiments;20;28.5
2018-04-16 17:23:28;christina_berglund.fejkmejl@gmail.com;Steeleye Stout;Beverages;8;18.0
2018-04-16 17:32:50;annette_roulet.fejkmejl@gmail.com;Lakkalikööri;Beverages;14;18.0
2018-04-16 17:43:38;roland_mendel.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;65;21.05
2018-04-16 17:46:33;renate_messner.fejkmejl@gmail.com;Borówka Basia;Luxury;20;21.37
2018-04-16 17:47:34;jose_pavarotti.fejkmejl@gmail.com;Zaanse koeken;Confections;10;9.5
2018-04-16 17:47:37;zbyszek.nowak.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;15;34.0
2018-04-16 18:02:33;antonio_moreno.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;30;31.23
2018-04-16 18:02:34;anabela_domingues.fejkmejl@gmail.com;Chartreuse verte;Beverages;28;18.0
2018-04-16 18:37:44;christina_berglund.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;30;45.6
2018-04-16 18:49:21;yoshi_latimer.fejkmejl@gmail.com;Sir Rodney's Marmalade;Confections;21;81.0
2018-04-16 18:50:04;sven_ottlieb.fejkmejl@gmail.com;Konbu;Seafood;18;6.0
2018-04-16 18:55:12;jytte_petersen.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;25;25.89
2018-04-16 18:57:31;pirkko_koskitalo.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;24;34.0
2018-04-16 19:00:32;thomas_hardy.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;21;24.0
2018-04-16 19:02:29;maria_larsson.fejkmejl@gmail.com;Tarte au sucre;Confections;6;49.3
2018-04-16 19:03:12;victoria_ashworth.fejkmejl@gmail.com;Steeleye Stout;Beverages;20;18.0
2018-04-16 19:04:59;paula_wilson.fejkmejl@gmail.com;Louisiana Hot Spiced Okra;Condiments;1;17.0
2018-04-16 19:08:37;philip_cramer.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;40;10.0
2018-04-16 19:09:36;patricia_mckenna.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;35;
2018-04-16 19:10:59;paula_wilson.fejkmejl@gmail.com;Flotemysost;Dairy Products;60;21.5
2018-04-16 19:21:49;maurizio_moroni.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;20;13.0
2018-04-16 19:33:38;carlos_gonzález.fejkmejl@gmail.com;Pavlova;Confections;30;17.45
2018-04-16 19:36:23;laurence_lebihan.fejkmejl@gmail.com;Pavlova;Confections;12;17.45
2018-04-17 08:02:40;patricia_mckenna.fejkmejl@gmail.com;Borówka Basia;Luxury;25;21.37
2018-04-17 08:09:34;hanna_moos.fejkmejl@gmail.com;Lakkalikööri;Beverages;14;18.0
2018-04-17 08:16:10;roland_mendel.fejkmejl@gmail.com;Sirop d'érable;Condiments;120;28.5
2018-04-17 08:26:27;horst_kloss.fejkmejl@gmail.com;Outback Lager;Beverages;20;15.0
2018-04-17 08:29:07;lúcia_carvalho.fejkmejl@gmail.com;Boston Crab Meat;Seafood;2;18.4
2018-04-17 08:30:03;helen_bennett.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;21;34.0
2018-04-17 08:35:18;carlos_hernández.fejkmejl@gmail.com;Flotemysost;Dairy Products;30;21.5
2018-04-17 08:40:23;fran_wilson.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;7;45.6
2018-04-17 08:46:23;josé_pedro_freyre.fejkmejl@gmail.com;Scottish Longbreads;Confections;15;12.5
2018-04-17 08:47:06;miguel_angel_paolino.fejkmejl@gmail.com;Flotemysost;Dairy Products;2;21.5
2018-04-17 08:47:14;henriette_pfalzheim.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;20;9.0
2018-04-17 08:47:52;pedro_afonso.fejkmejl@gmail.com;Maxilaku;Confections;15;20.0
2018-04-17 08:49:24;jose_pavarotti.fejkmejl@gmail.com;Chang;Beverages;100;
2018-04-17 08:49:52;georg_pipps.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;35;9.65
2018-04-17 08:52:50;art_braunschweiger.fejkmejl@gmail.com;Côte de Blaye;Beverages;20;263.5
2018-04-17 08:54:42;mary_saveley.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;10;30.0
2018-04-17 09:05:23;elizabeth_lincoln.fejkmejl@gmail.com;Geitost;Dairy Products;49;2.5
2018-04-17 09:33:18;christina_berglund.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;20;24.0
2018-04-17 09:43:11;frédérique_citeaux.fejkmejl@gmail.com;Ravioli Angelo;Grains/Cereals;15;19.5
2018-04-17 09:57:08;eduardo_saavedra.fejkmejl@gmail.com;Zaanse koeken;Confections;5;9.5
2018-04-17 10:07:13;jose_pavarotti.fejkmejl@gmail.com;Queso Manchego La Pastora;Dairy Products;100;38.0
2018-04-17 10:32:02;patricio_simpson.fejkmejl@gmail.com;Steeleye Stout;Beverages;3;18.0
2018-04-17 10:40:58;jose_pavarotti.fejkmejl@gmail.com;Spegesild;Seafood;45;12.0
2018-04-17 11:06:17;alexander_feuer.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;12;55.0
2018-04-17 11:12:23;victoria_ashworth.fejkmejl@gmail.com;Tarte au sucre;Confections;10;49.3
2018-04-17 11:13:01;patricia_mckenna.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;40;21.05
2018-04-17 11:27:04;georg_pipps.fejkmejl@gmail.com;Ipoh Coffee;Beverages;25;46.0
2018-04-17 11:36:19;janete_limeira.fejkmejl@gmail.com;Spegesild;Seafood;15;12.0
2018-04-17 11:43:14;fran_wilson.fejkmejl@gmail.com;Chai;Beverages;20;18.0
2018-04-17 11:45:24;annette_roulet.fejkmejl@gmail.com;Konbu;Seafood;3;6.0
2018-04-17 11:46:01;georg_pipps.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;40;39.0
2018-04-17 11:59:23;pirkko_koskitalo.fejkmejl@gmail.com;Queso Manchego La Pastora;Dairy Products;12;38.0
2018-04-17 12:10:42;jose_pavarotti.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;7;55.0
2018-04-17 12:28:24;christina_berglund.fejkmejl@gmail.com;Boston Crab Meat;Seafood;50;FREE
2018-04-17 12:50:37;hanna_moos.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;8;
2018-04-17 12:51:24;martine_rancé.fejkmejl@gmail.com;Steeleye Stout;Beverages;15;18.0
2018-04-17 12:56:11;francisco_chang.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;10;10.0
2018-04-17 13:06:21;mario_pontes.fejkmejl@gmail.com;Sirop d'érable;Condiments;10;28.5
2018-04-17 13:10:33;peter_franken.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;50;9.2
2018-04-17 13:23:17;renate_messner.fejkmejl@gmail.com;Boston Crab Meat;Seafood;10;18.4
2018-04-17 13:23:59;rita_müller.fejkmejl@gmail.com;Chang;Beverages;30;
2018-04-17 13:27:13;roland_mendel.fejkmejl@gmail.com;Borówka Basia;Luxury;70;21.37
2018-04-17 13:29:55;josé_pedro_freyre.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;10;24.0
2018-04-17 13:36:27;horst_kloss.fejkmejl@gmail.com;Chai;Beverages;30;18.0
2018-04-17 13:38:19;guillermo_fernández.fejkmejl@gmail.com;Tofu;Produce;12;23.25
2018-04-17 13:39:24;giovanni_rovelli.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;30;34.8
2018-04-17 13:44:34;josé_pedro_freyre.fejkmejl@gmail.com;Boston Crab Meat;Seafood;40;18.4
2018-04-17 13:47:44;jytte_petersen.fejkmejl@gmail.com;Côte de Blaye;Beverages;50;263.5
2018-04-17 13:53:25;felipe_izquierdo.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;28;9.65
2018-04-17 14:01:58;miguel_angel_paolino.fejkmejl@gmail.com;Outback Lager;Beverages;12;15.0
2018-04-17 14:02:21;jose_pavarotti.fejkmejl@gmail.com;Ravioli Angelo;Grains/Cereals;15;19.5
2018-04-17 14:10:34;jose_pavarotti.fejkmejl@gmail.com;Konbu;Seafood;56;6.0
2018-04-17 14:12:12;thomas_hardy.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;25;4.5
2018-04-17 14:21:02;roland_mendel.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;45;36.0
2018-04-17 14:23:16;zbyszek.nowak.fejkmejl@gmail.com;Tourtière;Meat/Poultry;3;7.45
2018-04-17 14:25:46;maria_larsson.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;6;21.0
2018-04-17 14:36:38;dominique_perrier.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;10;36.0
2018-04-17 14:37:01;helen_bennett.fejkmejl@gmail.com;Geitost;Dairy Products;12;2.5
2018-04-17 14:41:33;peter_franken.fejkmejl@gmail.com;Borówka Basia;Luxury;56;21.37
2018-04-17 14:55:25;maria_larsson.fejkmejl@gmail.com;Chang;Beverages;25;19.0
2018-04-17 14:55:52;helen_bennett.fejkmejl@gmail.com;Tarte au sucre;Confections;2;
2018-04-17 14:57:05;pirkko_koskitalo.fejkmejl@gmail.com;Pavlova;Confections;14;17.45
2018-04-17 14:57:16;henriette_pfalzheim.fejkmejl@gmail.com;Boston Crab Meat;Seafood;20;18.4
2018-04-17 14:59:11;paula_wilson.fejkmejl@gmail.com;Escargots de Bourgogne;Seafood;30;
2018-04-17 15:01:10;patricia_mckenna.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;60;123.79
2018-04-17 15:11:13;rita_müller.fejkmejl@gmail.com;Outback Lager;Beverages;15;15.0
2018-04-17 15:13:26;philip_cramer.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;36;55.0
2018-04-17 15:14:21;victoria_ashworth.fejkmejl@gmail.com;Konbu;Seafood;15;6.0
2018-04-17 15:33:29;laurence_lebihan.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;30;62.5
2018-04-17 15:35:04;rita_müller.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;4;45.6
2018-04-17 15:37:14;michael_holz.fejkmejl@gmail.com;Chang;Beverages;20;19.0
2018-04-17 15:41:46;aria_cruz.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;6;24.0
2018-04-17 15:45:48;lúcia_carvalho.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;28;13.0
2018-04-17 15:49:56;hari_kumar.fejkmejl@gmail.com;Inlagd Sill;Seafood;60;19.0
2018-04-17 16:04:23;laurence_lebihan.fejkmejl@gmail.com;Pavlova;Confections;15;17.45
2018-04-17 16:05:47;ann_devon.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;21;123.79
2018-04-17 16:16:15;howard_snyder.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;14;38.0
2018-04-17 16:16:27;lúcia_carvalho.fejkmejl@gmail.com;Lakkalikööri;Beverages;60;18.0
2018-04-17 16:21:49;patricia_mckenna.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;80;9.65
2018-04-17 16:48:46;anabela_domingues.fejkmejl@gmail.com;Sir Rodney's Marmalade;Confections;20;81.0
2018-04-17 17:04:13;bernardo_batista.fejkmejl@gmail.com;Steeleye Stout;Beverages;21;18.0
2018-04-17 17:05:55;horst_kloss.fejkmejl@gmail.com;Steeleye Stout;Beverages;25;18.0
2018-04-17 17:14:39;ana_trujillo.fejkmejl@gmail.com;Mascarpone Fabioli;Dairy Products;10;32.0
2018-04-17 17:27:14;yang_wang.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;30;33.25
2018-04-17 17:29:35;christina_berglund.fejkmejl@gmail.com;Ipoh Coffee;Beverages;60;46.0
2018-04-17 17:31:29;carlos_hernández.fejkmejl@gmail.com;Boston Crab Meat;Seafood;5;18.4
2018-04-17 17:32:34;laurence_lebihan.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;10;9.2
2018-04-17 17:33:49;horst_kloss.fejkmejl@gmail.com;Côte de Blaye;Beverages;30;263.5
2018-04-17 17:48:10;elizabeth_brown.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;10;
2018-04-17 17:53:47;catherine_dewey.fejkmejl@gmail.com;Lakkalikööri;Beverages;6;18.0
2018-04-17 18:00:58;jose_pavarotti.fejkmejl@gmail.com;Chai;Beverages;45;18.0
2018-04-17 18:01:35;roland_mendel.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;70;38.0
2018-04-17 18:09:06;karl_jablonski.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;40;10.0
2018-04-17 18:10:17;henriette_pfalzheim.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;9;9.65
2018-04-17 18:24:59;philip_cramer.fejkmejl@gmail.com;Tarte au sucre;Confections;25;49.3
2018-04-17 18:37:22;helvetius_nagy.fejkmejl@gmail.com;Geitost;Dairy Products;14;2.5
2018-04-17 18:47:37;mario_pontes.fejkmejl@gmail.com;Flotemysost;Dairy Products;9;21.5
2018-04-17 19:03:19;jose_pavarotti.fejkmejl@gmail.com;Zaanse koeken;Confections;50;9.5
2018-04-17 19:08:49;horst_kloss.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;7;34.8
2018-04-17 19:15:55;horst_kloss.fejkmejl@gmail.com;Flotemysost;Dairy Products;35;21.5
2018-04-17 19:18:19;eduardo_saavedra.fejkmejl@gmail.com;Lakkalikööri;Beverages;5;18.0
2018-04-17 19:18:37;maurizio_moroni.fejkmejl@gmail.com;Borówka Basia;Luxury;16;21.37
2018-04-17 19:22:20;karl_jablonski.fejkmejl@gmail.com;Spegesild;Seafood;18;12.0
2018-04-17 19:29:46;jose_pavarotti.fejkmejl@gmail.com;Gustaf's Knäckebröd;Grains/Cereals;48;21.0
2018-04-17 19:32:17;peter_franken.fejkmejl@gmail.com;Inlagd Sill;Seafood;40;19.0
2018-04-17 19:38:43;michael_holz.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;20;31.23
2018-04-17 19:43:17;carlos_gonzález.fejkmejl@gmail.com;Genen Shouyu;Condiments;20;15.5
2018-04-17 19:49:22;josé_pedro_freyre.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;12;4.5
2018-04-17 19:53:10;paula_parente.fejkmejl@gmail.com;Zaanse koeken;Confections;15;9.5
2018-04-18 08:02:54;peter_franken.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;49;314.16
2018-04-18 08:07:06;jose_pavarotti.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;24;9.65
2018-04-18 08:11:00;giovanni_rovelli.fejkmejl@gmail.com;Louisiana Hot Spiced Okra;Condiments;30;17.0
2018-04-18 08:14:47;victoria_ashworth.fejkmejl@gmail.com;Maxilaku;Confections;6;20.0
2018-04-18 08:16:09;aria_cruz.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;30;25.89
2018-04-18 08:29:24;paolo_accorti.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;10;13.0
2018-04-18 08:45:46;christina_berglund.fejkmejl@gmail.com;Chef Anton's Cajun Seasoning;Condiments;12;22.0
2018-04-18 08:46:57;carlos_hernández.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;21;31.23
2018-04-18 08:58:52;howard_snyder.fejkmejl@gmail.com;Côte de Blaye;Beverages;30;263.5
2018-04-18 09:06:59;jean_fresnière.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;42;10.0
2018-04-18 09:08:46;michael_holz.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;36;123.79
2018-04-18 09:09:58;victoria_ashworth.fejkmejl@gmail.com;Aniseed Syrup;Condiments;30;10.0
2018-04-18 09:17:38;patricia_mckenna.fejkmejl@gmail.com;Lakkalikööri;Beverages;35;18.0
2018-04-18 09:29:52;helen_bennett.fejkmejl@gmail.com;Steeleye Stout;Beverages;10;18.0
2018-04-18 09:37:33;roland_mendel.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;50;10.0
2018-04-18 09:40:06;ann_devon.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;15;25.89
2018-04-18 09:44:58;pirkko_koskitalo.fejkmejl@gmail.com;Rogede sild;Seafood;40;9.5
2018-04-18 09:46:00;peter_franken.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;24;31.23
2018-04-18 09:49:53;karl_jablonski.fejkmejl@gmail.com;Tarte au sucre;Confections;3;49.3
2018-04-18 09:59:39;bernardo_batista.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;4;9.65
2018-04-18 10:03:27;horst_kloss.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;90;30.0
2018-04-18 10:04:48;elizabeth_brown.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;21;9.0
2018-04-18 10:10:36;zbyszek.nowak.fejkmejl@gmail.com;Steeleye Stout;Beverages;3;18.0
2018-04-18 10:40:51;paula_wilson.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;30;13.0
2018-04-18 10:54:45;janete_limeira.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;70;7.0
2018-04-18 10:56:53;patricio_simpson.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;10;9.65
2018-04-18 10:57:08;carlos_hernández.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;18;36.0
2018-04-18 10:57:16;janete_limeira.fejkmejl@gmail.com;Outback Lager;Beverages;20;15.0
2018-04-18 11:09:37;laurence_lebihan.fejkmejl@gmail.com;Konbu;Seafood;20;6.0
2018-04-18 11:11:18;lino_rodriguez.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;7;13.0
2018-04-18 11:25:08;josé_pedro_freyre.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;20;123.79
2018-04-18 11:31:06;patricio_simpson.fejkmejl@gmail.com;Geitost;Dairy Products;10;2.5
2018-04-18 11:44:26;annette_roulet.fejkmejl@gmail.com;Lakkalikööri;Beverages;20;18.0
2018-04-18 11:48:52;carlos_hernández.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;30;314.16
2018-04-18 11:57:57;ann_devon.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;50;34.0
2018-04-18 12:02:29;rene_phillips.fejkmejl@gmail.com;Gula Malacca;Condiments;12;19.45
2018-04-18 12:05:29;peter_franken.fejkmejl@gmail.com;Röd Kaviar;Seafood;20;15.0
2018-04-18 12:22:35;frédérique_citeaux.fejkmejl@gmail.com;Chartreuse verte;Beverages;60;FREE
2018-04-18 12:32:01;horst_kloss.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;100;14.0
2018-04-18 12:36:23;jytte_petersen.fejkmejl@gmail.com;Tarte au sucre;Confections;5;49.3
2018-04-18 12:54:22;roland_mendel.fejkmejl@gmail.com;Flotemysost;Dairy Products;14;FREE
2018-04-18 12:56:42;martine_rancé.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;50;62.5
2018-04-18 12:59:47;palle_ibsen.fejkmejl@gmail.com;Ikura;Seafood;25;31.0
2018-04-18 13:12:29;horst_kloss.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;35;33.25
2018-04-18 13:19:29;palle_ibsen.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;14;13.0
2018-04-18 13:39:02;paula_wilson.fejkmejl@gmail.com;Tarte au sucre;Confections;50;49.3
2018-04-18 13:40:24;bernardo_batista.fejkmejl@gmail.com;Vegie-spread;Condiments;16;43.9
2018-04-18 13:42:09;elizabeth_lincoln.fejkmejl@gmail.com;Grandma's Boysenberry Spread;Condiments;12;25.0
2018-04-18 13:43:26;martine_rancé.fejkmejl@gmail.com;Vegie-spread;Condiments;30;43.9
2018-04-18 13:49:24;mary_saveley.fejkmejl@gmail.com;Ikura;Seafood;20;31.0
2018-04-18 14:04:06;rene_phillips.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;40;14.0
2018-04-18 14:06:47;maria_anders.fejkmejl@gmail.com;Spegesild;Seafood;2;12.0
2018-04-18 14:19:33;renate_messner.fejkmejl@gmail.com;Sir Rodney's Marmalade;Confections;21;81.0
2018-04-18 14:27:58;bernardo_batista.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;15;21.0
2018-04-18 14:52:37;fran_wilson.fejkmejl@gmail.com;Queso Manchego La Pastora;Dairy Products;20;38.0
2018-04-18 14:59:32;georg_pipps.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;30;36.0
2018-04-18 15:35:21;elizabeth_lincoln.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;25;9.65
2018-04-18 15:35:45;palle_ibsen.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;25;4.5
2018-04-18 15:45:52;jonas_bergulfsen.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;15;25.89
2018-04-18 15:55:26;lúcia_carvalho.fejkmejl@gmail.com;Escargots de Bourgogne;Seafood;15;13.25
2018-04-18 16:01:13;guillermo_fernández.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;6;32.8
2018-04-18 16:05:13;giovanni_rovelli.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;20;9.65
2018-04-18 16:07:32;henriette_pfalzheim.fejkmejl@gmail.com;Tofu;Produce;15;23.25
2018-04-18 16:08:20;jean_fresnière.fejkmejl@gmail.com;Chef Anton's Cajun Seasoning;Condiments;10;22.0
2018-04-18 16:18:08;jose_pavarotti.fejkmejl@gmail.com;Rogede sild;Seafood;110;9.5
2018-04-18 16:18:13;roland_mendel.fejkmejl@gmail.com;Steeleye Stout;Beverages;30;FREE
2018-04-18 16:30:16;maria_anders.fejkmejl@gmail.com;Chartreuse verte;Beverages;21;18.0
2018-04-18 16:39:31;catherine_dewey.fejkmejl@gmail.com;Rogede sild;Seafood;15;9.5
2018-04-18 16:44:07;hari_kumar.fejkmejl@gmail.com;Scottish Longbreads;Confections;20;12.5
2018-04-18 16:52:57;christina_berglund.fejkmejl@gmail.com;Vegie-spread;Condiments;8;43.9
2018-04-18 16:53:52;maria_larsson.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;30;9.0
2018-04-18 16:57:07;yang_wang.fejkmejl@gmail.com;Chang;Beverages;30;19.0
2018-04-18 17:08:32;jose_pavarotti.fejkmejl@gmail.com;Scottish Longbreads;Confections;55;12.5
2018-04-18 17:12:20;miguel_angel_paolino.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;5;FREE
2018-04-18 17:33:21;laurence_lebihan.fejkmejl@gmail.com;Borówka Basia;Luxury;3;21.37
2018-04-18 17:35:07;mary_saveley.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;16;30.0
2018-04-18 17:35:29;rene_phillips.fejkmejl@gmail.com;Borówka Basia;Luxury;14;21.37
2018-04-18 17:49:29;janine_labrune.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;14;9.65
2018-04-18 17:51:58;mario_pontes.fejkmejl@gmail.com;Chartreuse verte;Beverages;42;FREE
2018-04-18 17:54:04;laurence_lebihan.fejkmejl@gmail.com;Tourtière;Meat/Poultry;24;7.45
2018-04-18 17:54:13;roland_mendel.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;130;33.25
2018-04-18 18:07:09;jytte_petersen.fejkmejl@gmail.com;Pavlova;Confections;14;17.45
2018-04-18 18:10:05;karl_jablonski.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;20;39.0
2018-04-18 18:11:04;liu_wong.fejkmejl@gmail.com;Boston Crab Meat;Seafood;10;18.4
2018-04-18 18:16:17;pascale_cartrain.fejkmejl@gmail.com;Flotemysost;Dairy Products;50;21.5
2018-04-18 18:16:33;liz_nixon.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;2;34.8
2018-04-18 18:51:42;yang_wang.fejkmejl@gmail.com;Longlife Tofu;Produce;21;FREE
2018-04-18 19:11:50;paula_wilson.fejkmejl@gmail.com;Chartreuse verte;Beverages;2;18.0
2018-04-18 19:25:17;victoria_ashworth.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;9;33.25
2018-04-18 19:35:12;hanna_moos.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;21;34.0
2018-04-18 19:36:18;elizabeth_lincoln.fejkmejl@gmail.com;Geitost;Dairy Products;15;2.5
2018-04-18 19:36:31;ann_devon.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;60;30.0
2018-04-18 19:36:43;frédérique_citeaux.fejkmejl@gmail.com;Tarte au sucre;Confections;35;49.3
2018-04-18 19:46:01;horst_kloss.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;45;30.0
2018-04-18 19:58:49;jaime_yorres.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;3;25.89
2018-04-19 08:03:09;horst_kloss.fejkmejl@gmail.com;Outback Lager;Beverages;50;15.0
2018-04-19 08:13:14;christina_berglund.fejkmejl@gmail.com;Lakkalikööri;Beverages;21;18.0
